2.068999999,0.00326902,0
1.965549999,0.02085552,0
1.862099999,0.0374489,0
1.655199999,0.06784251,0
1.448299999,0.0947602,0
1.241399999,0.11801576,0
1.0345,0.13690573,0
0.8276,0.15008526,0
0.6207,0.15521638,0
0.51725,0.15366463,0
0.4138,0.14838868,0
0.31035,0.13825058,0
0.2069,0.12109857,0
0.155175,0.1086225,0
0.10345,0.09192567,0
0.051725,0.06761492,0
0.0258625,0.04897323,0
0,0,0
0.0258625,-0.04897323,0
0.051725,-0.06761492,0
0.10345,-0.09192567,0
0.155175,-0.1086225,0
0.2069,-0.12109857,0
0.31035,-0.13825058,0
0.4138,-0.14838868,0
0.51725,-0.15366463,0
0.6207,-0.15521638,0
0.8276,-0.15008526,0
1.0345,-0.13690573,0
1.241399999,-0.11801576,0
1.448299999,-0.0947602,0
1.655199999,-0.06784251,0
1.862099999,-0.0374489,0
1.965549999,-0.02085552,0
2.068999999,-0.00326902,0
